brand;diagonal;old_price;new_price;product_code;name;url
Acer;23.8;3566;3566;WG00329487;Монітор Acer V247YE0BI 23.8 IPS, 1920x1080, 100Гц, VGA, HDMI (UM.QV7EE.052);https://nimpha.ua/329642-monitor-acer-v247ye0bi-238-ips-1920x1080-100gts-vga-hdmi-umqv7ee052
AOC;27;9347;9317;WG00330704;Монітор AOC U27B3M 27 VA, 4K UHD, 2xHDMI, DP, колонки, чорний;https://nimpha.ua/331187-monitor-aoc%C2%A0u27b3m-27-va-4k-uhd-2xhdmi-dp%C2%A0kolonki-chorniy
Philips;31.5;11020;10712;WG00332713;Монітор Philips 32E1N1800LA/00 31.5 VA 4К, 3840x2160, 60Гц;https://nimpha.ua/333304-monitor-philips-32e1n1800la-00-315-va-4k-3840x2160-60gts
Dell;27;8109;7660;WG00333746;Монітор Dell S2725HS 27 IPS, 100Hz, Black (210-BMHG);https://nimpha.ua/334292-monitor-dell-s2725hs-27-ips-100hz-black-210-bmhg
2E;27;7599;7569;WG00337867;Монітор 2E GAMING G2724B 27 IPS, 2560x1440, 180Hz, 1ms, FreeSync, HAS, 2xHDMI/DP (2E-G2724B-01.UA);https://nimpha.ua/338474-monitor-2e-gaming-g2724b-27-ips-2560x1440-180hz-1ms-freesync-has-2xhdmi-dp-2e-g2724b-01ua
Dell;23.8;10965;10617;WG00333754;Монітор Dell P2425HE 23.8 IPS, 100Hz, Black/Silver (210-BMJB);https://nimpha.ua/334805-monitor-dell-p2425he-238-ips-100hz-black-silver-210-bmjb
LG;27;10057;9999;WG00340198;Монітор LG 27GS75Q-B, 27 IPS, 2560x1440, 180Hz, 1ms, G-SYNC, FreeSync, Pivot, HDR10, 2xHDMI, DP, Audio (27GS75Q-B.ADRZ);https://nimpha.ua/340766-monitor-lg-27gs75q-b-27-ips-2560x1440-180hz-1ms-g-sync-freesync-pivot-hdr10-2xhdmi-dp-audio-27gs75q-badrz
Dell;23.8;4510;4481;WG00368766;Монітор Dell SE2425HM, 23.8 IPS, 100Hz, D-Sub, HDMI (210-BQZT);https://nimpha.ua/369392-monitor-dell-se2425hm-238-ips-100hz-d-sub-hdmi-210-bqzt
GIGABYTE;24.5;5599;5599;WG00370972;Монiтор iгровий Gigabyte GS25F2 Gaming Monitor, 24.5 SS IPS, 1920x1080, 1мс (GTG), 200Hz, 2xHDMI 2.0/1xDP 1.4;https://nimpha.ua/371553-monitor-igroviy-gigabyte-gs25f2-gaming-monitor-245-ss-ips-1920x1080-1ms-gtg-200hz-2xhdmi-20-1xdp-14
;62;71868;71868;WG00370958;Дисплей інтерактивний Lenovo 62F3WA1CEK, 65 IPS, UHD, 16:9, 400кд/м2, Android 9, IR технологія, SP 2х15Вт;https://nimpha.ua/371608-displey-interaktivniy-lenovo-62f3wa1cek-65-ips-uhd-169-400kd-m2-android-9-ir-tekhnologiya-sp-2kh15vt
ASRock;31.5;14199;13280;WG00370980;Монiтор iгровий ASRock PG32QF2B, 31.5 VA Flat, 2560x1440, 165Hz, 1мс, 2xHDMI 2.0/1xDP 1.4/1xHP, Wi-Fi;https://nimpha.ua/371641-monitor-igroviy-asrock-pg32qf2b-315-va-flat-2560x1440-165hz-1ms-2xhdmi-20-1xdp-14-1xhp-wi-fi
ViewSonic;23.8;3550;3519;WG00370904;Монітор ViewSonic VA24E1-H, 23.8 IPS, 1920х1080, 16:9, 120Гц, 1xHDMI 1.4, VGA;https://nimpha.ua/371686-monitor-viewsonic-va24e1-h-238-ips-1920kh1080-169-120gts-1xhdmi-14-vga
Samsung;49;49999;49999;WG00371348;Монітор ігровий Samsung LS49FG916EIXCI, вигнутий, 49 VA, 5120x1440, 144Гц;https://nimpha.ua/371904-monitor-igroviy-samsung-ls49fg916eixci-vignutiy-49-va-5120x1440-144gts
Samsung;27;47999;47999;WG00371325;Монітор ігровий Samsung LS27FG812SIXCI, 27 OLED, 3840x2160, 240Гц;https://nimpha.ua/372031-monitor-igroviy-samsung-ls27fg812sixci-27-oled-3840x2160-240gts
Samsung;27;4999;4999;WG00371318;Монітор Samsung LS27D390GAIXCI, вигнутий, 27 VA,1920x1080, 100Гц, VGA/HDMI;https://nimpha.ua/372163-monitor-samsung-ls27d390gaixci-vignutiy-27-va1920x1080-100gts-vga-hdmi
Neovo;32;18858;18813;WG00373143;Монітор Neovo PM-3202, 32 VA, FHD, Anti-Burn-in, VGA/HDMI/RJ-45/USB, колонки, чорний;https://nimpha.ua/373595-monitor-neovo-pm-3202-32-va-fhd-anti-burn-in-vga-hdmi-rj-45-usb-kolonki-chorniy
AOC;25;5991;5841;WG00373120;Монітор AOC 25G42E, 24.5 Fast IPS, 180Гц, HDMI/DP, чорно-червоний;https://nimpha.ua/373768-monitor-aoc-25g42e-245-fast-ips-180gts-hdmi-dp-chorno-chervoniy
Neovo;21.5;18984;18939;WG00158417;Монітор, Neovo TM-22, 21.5, IPS, 1920x1080, 75Гц;https://nimpha.ua/175987-monitor-215%E2%80%9C-neovo-tm-22
ASUS;27;19090;18978;WG00196512;Монітор Asus PA279CV 27 IPS,3840*2160,60 Гц;https://nimpha.ua/208011-monitor-asus-proart-pa279cv-90lm06m1-b01170
Philips;34;16299;15442;WG00211768;Монітор Philips E-Line 346E2CUAE (346E2CUAE/00);https://nimpha.ua/217552-monitor-philips-e-line-346e2cuae-346e2cuae-00
AOC;27;14069;13976;WG00233713;Монітор 27 AOC U27P2, IPS, 4K, HDMI, DP, USB 3.2 хаб, Pivot, колонки, чорний;https://nimpha.ua/234656-monitor-27-aoc-u27p2-ips-4k-hdmi-dp-usb-32-khab-pivot-kolonki-chorniy
AOC;31.5;10399;10331;WG00233694;Монітор 31.5 AOC C32G2ZE/BK, VA, 240Гц, вигнутий, DP, HDMI x 2, чорний;https://nimpha.ua/234787-monitor-315-aoc-c32g2ze-bk-va-240gts-vignutiy-dp-hdmi-x-2-chorniy
2E;27;4349;4049;WG00240637;Монітор 2E 27 F2723B D-Sub, HDMI, IPS, 75Hz;https://nimpha.ua/241627-monitor-2e-27-f2723b-d-sub-hdmi-ips-75hz
ASUS;27;5159;5117;WG00253680;Монітор Asus 27 VZ27EHF HDMI, Audio, IPS, 100Hz, 1ms, AdaptiveSync;https://nimpha.ua/254447-monitor-asus-27-vz27ehf-hdmi-audio-ips-100hz-1ms-adaptivesync
Samsung;27;18999;16599;WG00253726;Монітор Samsung 27 Odyssey G6 27BG65 HDMI, DP, USB, VA, 2560x1440, 240Hz, 1ms, CURVED;https://nimpha.ua/254504-monitor-samsung-27-odyssey-g6-27bg65-hdmi-dp-usb-va-2560x1440-240hz-1ms-curved
Neovo;42.5;38758;37169;WG00258315;Монітор TFT 42.5 Neovo QM-4302, IPS, 4K UHD, Anti-Burn-in™,  VGA, HDMI, RJ-45, USB,  колонки, чорний;https://nimpha.ua/258898-monitor-tft-425-neovo-qm-4302-ips-4k-uhd-anti-burn-in%E2%84%A2--vga-hdmi-rj-45-usb--kolonki-chorniy
HP;27;25473;25412;WG00258275;Монітор TFT 27 HP OMEN 27k 4K UHD, IPS, 144Hz, 1ms, HDMI, DP, USB-C, USB-hub, HAS, колонки, чорний;https://nimpha.ua/258993-monitor-tft-27-hp-omen-27k-4k-uhd-ips-144hz-1ms-hdmi-dp-usb-c-usb-hub-has-kolonki-chorniy
Acer;27;6502;6502;WG00266011;Монітор ігровий Acer IPS NITRO 27,1920*1080,180 Гц,HDM I*2,DP XV270M3BMIIPRX;https://nimpha.ua/265998-monitor-igroviy-acer-ips-nitro-2719201080180-gtshdm-i2dp-xv270m3bmiiprx
Acer;27;5499;5360;WG00282525;Монітор Acer RS272bpamix 27 IPS,1920*1080,100 Гц,VGA,HDMI,аудіо 2W *2;https://nimpha.ua/282389-monitor-acer-27-rs272bpamix-d-sub-hdmi-mm-ips-100hz-1ms
BenQ;31.5;16693;16583;WG00295345;Монітор BenQ GW3290QT WHITE 31,5 16:9 IPS, 2560х1440, 75 Гц, 5 мс,  1xHDMI 1.4/1xDP 1.2/1xDP Out/3xUSB 3.2/USB Type C;https://nimpha.ua/295278-monitor-benq-315-16%3A9-ips-rk-2560kh1440-75-gts-5-ms-1xhdmi-14-1xdp-12-1xdp-out-3xusb-32-usb-type-c-gw3290qt-white
iiyama;27;8609;8251;WG00296097;Монітор iiyama XU2792QSU-B6 27 16:9 IPS РК, 2560х1440, 0.4 мс (MPRT),  100 Гц, FreeSync, 1xHDMI/1xDP/4xUSB 3.2, SP 2x2;https://nimpha.ua/296007-monitor-iiyama-xu2792qsu-b6-27-169-ips-rk-2560kh1440-04-ms-mprt--100-gts-freesync-1xhdmi-1xdp-4xusb-32-sp-2x2
iiyama;31.5;16749;15999;WG00296328;Монітор iiyama GB3271QSU-B1 31,5 16:9 IPS WQHD РК монітор, 165 Гц, 1 мс, 2xHD MI, 2xDP, 4xUSB 3.0, HDR, FreeSync Premium;https://nimpha.ua/296230-monitor-iiyama-gb3271qsu-b1-315-169-ips-wqhd-rk-monitor-165-gts-1-ms-2xhd-mi-2xdp-4xusb-30-hdr-freesync-premium
HP;27;6769;6670;WG00298405;Монітор HP (P27 G5), 27, IPS, 75Hz, HDMI, DP, VGA, чорний;https://nimpha.ua/298060-monitor-hp-p27-g5-27-ips-75hz-hdmi-dp-vga-chorniy
ASRock;27;4099;3961;WG00302967;Монітор ASRock CL27FF 27 HDMI, VGA, IPS, 100Hz, 1ms 1920х1080;https://nimpha.ua/302895-monitor-asrock-cl27ff-27-hdmi-vga-ips-100hz-1ms-1920kh1080
iiyama;21.5;13449;13399;WG00304048;Монітор iiyama 21.5 ProLite (T2252MSC-W2);https://nimpha.ua/303937-monitor-iiyama-215-prolite-t2252msc-w2
iiyama;23.8;6169;5969;WG00304055;Монітор Iiyama 23.8 ProLite (XUB2492HSU-W6);https://nimpha.ua/304002-monitor-iiyama-238-prolite-xub2492hsu-w6
HP;21.5;3813;3745;WG00311281;Монітор 21.5'' HP V22v G5, VA, HDMI, чорний;https://nimpha.ua/311263-monitor-215-hp-v22v-g5-va-hdmi-chorniy
Philips;23.8;5181;5181;WG00312802;Монітор 23.8 Philips 24M2N3200S, IPS, 180Гц, 0,5мс, 2xHDMI, DP, колонки, чорно-сірий;https://nimpha.ua/312796-monitor-238-philips-24m2n3200s-ips-180gts-05ms-2xhdmi-dp-kolonki-chorno-siriy
ASUS;24.5;13921;13469;WG00312924;Монітор Asus 24.5 ROG Strix XG259CMS HDMI, DP, USB-C, Audio, IPS, 310Hz, 1ms;https://nimpha.ua/312994-monitor-asus-245-rog-strix-xg259cms-hdmi-dp-usb-c-audio-ips-310hz-1ms
ASUS;27;11947;11947;WG00312885;Монітор Asus ROG Strix XG27ACS-W 27 HDMI, DP, USB-C, Audio, IPS, 2560x1440, 180Hz, 1ms, sRGB 133%, AdaptiveSync, Pivot, HDR400, білий;https://nimpha.ua/313035-monitor-asus-rog-strix-xg27acs-w-27-hdmi-dp-usb-c-audio-ips-2560x1440-180hz-1ms-srgb-133-adaptivesync-pivot-hdr400-biliy
ASUS;27;21999;20799;WG00318086;Монітор Asus XG27WCMS 27 VA,2560*1440,280 Гц,H DMI,DP,USB-C;https://nimpha.ua/318273-monitor-asus-xg27wcms-27-va25601440280-gtsh-dmidpusb-c
iiyama;32;56649;54399;WG00329240;Монітор iiyama 31.5 IPS FHD РК, сенсорний, 16:9, 24/7, 500 кд/м2, проекційно-ємнісна технологія, ОС Android (TF3239AS-B1AG);https://nimpha.ua/329349-monitor-iiyama-315-ips-fhd-rk-sensorniy-169-24-7-500-kd-m2-proektsiyno-emnisna-tekhnologiya-os-android-tf3239as-b1ag
ViewSonic;27;6174;6134;WG00329228;Монітор ViewSonic 27, IPS РК, 1920х1080, 100Гц, 16:9, HDMI, VGA, Display Port (VA2708-HDJ);https://nimpha.ua/329377-monitor-viewsonic-27-ips-rk-1920kh1080-100gts-169-hdmi-vga-display-port-va2708-hdj
iiyama;27;5922;5922;WG00329237;Монітор ігровий iiyama 27 IPS РК, 1920х1080, 100Гц, 16:9, 1 мс (MPRT), Adaptive Sync, 1xHDMI 1.4, 1xDP 1.2 (G2745HSU-B2);https://nimpha.ua/329404-monitor-igroviy-iiyama-27-ips-rk-1920kh1080-100gts-169-1-ms-mprt-adaptive-sync-1xhdmi-14-1xdp-12-g2745hsu-b2
Lenovo;23.8;4234;4199;WG00329664;Монітор Lenovo L24i-4A 23.8 IPS РК, 1920х1080, 100Гц, 16:9, 1 мс (MPRT), 1xVGA, 1xHDMI, SP 2х3 Вт, білий (67BCKAC6UA);https://nimpha.ua/329807-monitor-lenovo-l24i-4a-238-ips-rk-1920kh1080-100gts-169-1-ms-mprt-1xvga-1xhdmi-sp-2kh3-vt-biliy-67bckac6ua
ViewSonic;23.8;3599;3569;WG00331042;Монітор ViewSonic 23,8 16:9 IPS РК, 1920х1080, 1 мс (MPRT),  75 Гц, Flicker-Free, 1xHDMI 1.4, VGA VA240-H-2;https://nimpha.ua/331298-monitor-viewsonic-238-169-ips-rk-1920kh1080-1-ms-mprt--75-gts-flicker-free-1xhdmi-14-vga-va240-h-2
iiyama;27;6362;6362;WG00332642;Монітор ігровий iiyama GB2745HSU-B2 27 IPS РК, 1920х1080, 100Гц, 16:9, 1мс (MPRT), Adaptive Sync, 1xHDMI 1.4, 1xDP 1.2;https://nimpha.ua/333368-monitor-igroviy-iiyama-gb2745hsu-b2-27-ips-rk-1920kh1080-100gts-169-1ms-mprt-adaptive-sync-1xhdmi-14-1xdp-12
Acer;23.8;5139;5130;WG00333756;Монітор Acer XF240YM3biiph 23.8 IPS, 180Hz, Black (UM.QX0EE.319);https://nimpha.ua/334364-monitor-acer-xf240ym3biiph-238-ips-180hz-black-umqx0ee319
ASUS;23.8;5426;5426;WG00338308;Монітор ASUS VA24DQFS 23.8 IPS, 100Hz, 1ms, AdaptiveSync, Pivot, D-Sub, HDMI, DP, 2xUSB (90LM0540-B01370);https://nimpha.ua/338828-monitor-asus-va24dqfs-238-ips-100hz-1ms-adaptivesync-pivot-d-sub-hdmi-dp-2xusb-90lm0540-b01370
Lenovo;27;10053;9999;WG00358590;Монітор Lenovo Legion R27qe, 27 IPS, 2560x1440, 180Hz, 1ms, HDR 400, AMD FreeSync, Adaptive Sync, 2x HDMI 2.1, DP 1.4 (67C5GAC1UA);https://nimpha.ua/359201-monitor-lenovo-legion-r27qe-27-ips-2560x1440-180hz-1ms-hdr-400-amd-freesync-adaptive-sync-2x-hdmi-21-dp-14-67c5gac1ua
iiyama;27;8644;8644;WG00370922;Монітор iiyama XUB2797HSN-B2, 27 IPS, 1920х1080, 16:9, 1мс (MPRT), 100 Гц, Adaptive Sync, 1xHDMI 1.4/1xDP 1.2/1xDP out;https://nimpha.ua/371540-monitor-iiyama-xub2797hsn-b2-27-ips-1920kh1080-169-1ms-mprt-100-gts-adaptive-sync-1xhdmi-14-1xdp-12-1xdp-out
iiyama;27;5305;5305;WG00370921;Монітор iiyama XU2793HS-B7, 27 IPS, 1920х1080, 16:9, 1мс (MPRT), 100Гц, Adaptive Sync, 1xHDMI 1.4/1xDP 1.2, SP 2х2Вт;https://nimpha.ua/371576-monitor-iiyama-xu2793hs-b7-27-ips-1920kh1080-169-1ms-mprt-100gts-adaptive-sync-1xhdmi-14-1xdp-12-sp-2kh2vt
ViewSonic;27;6569;6569;WG00370918;Монітор ігровий ViewSonic VX2779-HD-PRO, 27 SuperClear IPS, 1920х1080, 16:9, 180Гц, 1мс (MPRT), FreeSync, HDR10, 2xHDMI;https://nimpha.ua/371625-monitor-igroviy-viewsonic-vx2779-hd-pro-27-superclear-ips-1920kh1080-169-180gts-1ms-mprt-freesync-hdr10-2xhdmi
BenQ;27;4390;4363;WG00370924;Монітор BenQ GW2791, 27 IPS, 1920х1080, 16:9, 5мс, 100Гц, 1xHDMI 1.4/1xDP 1.2, чорний;https://nimpha.ua/371558-monitor-benq-gw2791-27-ips-1920kh1080-169-5ms-100gts-1xhdmi-14-1xdp-12-chorniy
;55;39939;39939;WG00370952;Дисплей iiyama LH5560UHS-B1AG, 54.6 VA, 3840х2160, 16:9, 24/7, 500кд/м2, Android 11, 3xHDMI 2.0/1xRS-232c/1xLAN/2xUSB;https://nimpha.ua/371610-displey-iiyama-lh5560uhs-b1ag-546-va-3840kh2160-169-24-7-500kd-m2-android-11-3xhdmi-20-1xrs-232c-1xlan-2xusb
iiyama;21.5;3907;3907;WG00370901;Монітор iiyama XU2293HS-B6, 21.5 IPS, 1920х1080, 16:9, 1мс (MPRT), 100Гц, FreeSync, 1xHDMI/1xDP, SP 2х2Вт;https://nimpha.ua/371646-monitor-iiyama-xu2293hs-b6-215-ips-1920kh1080-169-1ms-mprt-100gts-freesync-1xhdmi-1xdp-sp-2kh2vt
ASRock;34;15169;15069;WG00370981;Монiтор iгровий ASRock PG34WQ15R2B, 34 VA 1500R, 3440x1440, 165Hz, 1мс, 2xHDMI 2.0/1xDP 1.4/1xHP, Wi-Fi;https://nimpha.ua/371690-monitor-igroviy-asrock-pg34wq15r2b-34-va-1500r-3440x1440-165hz-1ms-2xhdmi-20-1xdp-14-1xhp-wi-fi
Samsung;27;19499;19499;WG00371321;Монітор ігровий Samsung LS27DG700EIXUA, 27 IPS, 3840x2160, 144Гц;https://nimpha.ua/371915-monitor-igroviy-samsung-ls27dg700eixua-27-ips-3840x2160-144gts
Philips;27;10059;10059;WG00371309;Монітор Philips 27B2G5200/00, 27 IPS, 1920x1080, 100Гц, VGA/HDMI/DP/USB;https://nimpha.ua/372044-monitor-philips-27b2g5200-00-27-ips-1920x1080-100gts-vga-hdmi-dp-usb
Samsung;27;31999;29999;WG00371334;Монітор ігровий Samsung LS27DG612SIXCI, 27 OLED, 2560x1440, 240Гц;https://nimpha.ua/372190-monitor-igroviy-samsung-ls27dg612sixci-27-oled-2560x1440-240gts
AOC;32;42611;40681;WG00373140;Монітор AOC AG326UD, 31.5 QD-OLED, UHD 4K, 165Гц, 0.03мс, 2xHDMI/DP/USB-hub, HAS, Pivot, чорний;https://nimpha.ua/373656-monitor-aoc-ag326ud-315-qd-oled-uhd-4k-165gts-003ms-2xhdmi-dp-usb-hub-has-pivot-chorniy
AOC;27;8505;8280;WG00373145;Монітор AOC Q27G4XN, 27 VA, QHD 2K, 180Гц, 0.5мс, 2хHDMI/DP, HAS, Pivot, чорно-сірий;https://nimpha.ua/373813-monitor-aoc-q27g4xn-27-va-qhd-2k-180gts-05ms-2khhdmi-dp-has-pivot-chorno-siriy
Philips;21.5;4949;4949;WG00158422;Монітор Philips V-line 223V7QDSB/00;https://nimpha.ua/176091-monitor-215%E2%80%9C-philips-223v7qdsb-00
ASUS;34;24999;14444;WG00196472;Монітор Asus VG34VQL1B 34 VA,3440*1440,165 Гц;https://nimpha.ua/208045-monitor-asus-tuf-gaming-vg34vql1b-90lm06f0-b01170
Lenovo;23.8;14323;14323;WG00216709;Монітор Lenovo ThinkVision T24t-20 (62C5GAT1UA);https://nimpha.ua/220624-monitor-lenovo-thinkvision-t24t-20-62c5gat1ua
AOC;34;15838;15290;WG00233699;Монітор 34 AOC CU34V5C/BK, WQHD, VA, 100Гц, 1 мс, вигнутий, HDMI, DP, USB-C, USB-hub, колонки, чорний;https://nimpha.ua/234689-monitor-34-aoc-cu34v5c-bk-wqhd-va-100gts-1-ms-vignutiy-hdmi-dp-usb-c-usb-hub-kolonki-chorniy
ASUS;27;12859;12859;WG00237265;Монітор Asus 27 ProArt PA278QV DVI, HDMI, mDP, DP, 4xUSB, MM, IPS, 2560x1440, 75Hz, sRGB 100%, AdaptiveSync, Pivot;https://nimpha.ua/238263-monitor-lcd-27-asus-proart-pa278qv-dvi-hdmi-mdp-dp-4xusb-mm-ips-2560x1440-75hz-100srgb-adaptivesync-pivot
ASUS;27;9289;9267;WG00240652;Монітор Asus VG27AQA1A 27 VA,2560*1440,170 Гц;https://nimpha.ua/241639-monitor-asus-27-tuf-gaming-vg27aqa1a-2xhdmi-dp-mm-va-2560x1440-170hz-1ms-freesync-hdr10
Alienware;27;19571;17537;WG00253690;Монітор DELL 27 AW2724DM HDMI, 2xDP, USB, Fast IPS, 2560x1440, 180Hz, 1ms, sRGB 100%, G-SYNC, FreeSync, Pivot, HDR600;https://nimpha.ua/254453-monitor-dell-27-aw2724dm-hdmi-2xdp-usb-fast-ips-2560x1440-180hz-1ms-srgb-100-g-sync-freesync-pivot-hdr600
MSI;27;5168;4918;WG00253768;Монітор MSI 27 PRO MP273AW MSI;https://nimpha.ua/254543-monitor-msi-27-pro-mp273aw-msi
Philips;48.9;49060;48734;WG00258258;Монітор TFT 49 Philips 49M2C8900, OLED, DQHD, 240Hz, 0.03ms, 2хHDMI, DP, USB-C, USB-hub, HAS,колонки, білий;https://nimpha.ua/258905-monitor-tft-49-philips-49m2c8900-oled-dqhd-240hz-003ms-2khhdmi-dp-usb-c-usb-hub-haskolonki-biliy
HP;23.8;4850;4820;WG00258259;Монітор TFT 23.8 HP P24h G5, IPS, HDMI, DP, VGA, HAS, колонки, чорний;https://nimpha.ua/259026-monitor-tft-238-hp-p24h-g5-ips-hdmi-dp-vga-has-kolonki-chorniy
Acer;23.8;4399;4199;WG00268970;Монітор Acer RS242Ybpamix 23.8 IPS,1920*1080,100 Гц,VGA,HDMI,аудіо  2W*2;https://nimpha.ua/268953-monitor-acer-24-rs242ybpamix-black-umqr2ee013
Acer;21.5;3749;3328;WG00282513;Монітор Acer EK220QE3BI 21.5 IPS,100 Гц,VGA,HDMI;https://nimpha.ua/282403-monitor-acer-215-ek220qe3bi-d-sub-hdmi-ips-100hz-1ms
ASUS;23.8;12963;12963;WG00282536;Монітор Asus 24.1 ProArt PA247CV HDMI, 2xDP, USB-C, 4xUSB, MM, IPS, 75Hz, sRGB 100%, Pivot;https://nimpha.ua/282489-monitor-asus-241-proart-pa247cv-hdmi-2xdp-usb-c-4xusb-mm-ips-75hz-srgb-100-pivot
MSI;27;7899;7869;WG00287118;Монітор 27 IPS MODERN MD2712PW MSI;https://nimpha.ua/287386-monitor-27-ips-modern-md2712pw-msi
Lenovo;23.8;10751;10725;WG00295329;Монітор Lenovo P24q-30 23.8 16:9 IPS РК, 2560х1440, 4 мс, 60 Гц, HDR10, 1xHDMI 2.0/1xDP 1.4/1xDP Out/4xUSB 3.2, LT P24q-30;https://nimpha.ua/295262-monitor-lenovo-p24q-30-238-16%3A9-ips-rk-2560kh1440-4-ms-60-gts-hdr10-1xhdmi-20-1xdp-14-1xdp-out-4xusb-32-lt-p24q-30
ViewSonic;27;7615;7615;WG00296081;Монітор ViewSonic VG2755-2K 27 16:9 SuperClear IPS РК, 2560х1440, 75 Гц, 5мс (GtG), 1xHDMI 1.4/1xDP/3xUSB 3.2/1xUSB-C;https://nimpha.ua/295990-monitor-viewsonic-vg2755-2k-27-16%3A9-superclear-ips-rk-2560kh1440-75-gts-5ms-gtg-1xhdmi-14-1xdp-3xusb-32-1xusb-c
BenQ;24.5;21053;20969;WG00296160;Монітор BenQ XL2546X DARK GREY 24,5 16:9 Fast TN ігровий, 1920x1 080, 240 Гц, DyAc 2, S Switch,  3xHDMI 2.0/1xDP;https://nimpha.ua/296064-monitor-igroviy-zowie-xl2566k-245-169-fast-tn-rk-1920x1080-240-gts-dyac-2-s-switch-3xhdmi-20-1xdp-1-dark-grey
Philips;34;13312;13312;WG00296354;Монiтор PHILIPS TFT 34 346E2LAE/00 21:9 WQHD VA 100Hz HDMI DP USB-C MM Height Black;https://nimpha.ua/296259-monitor-philips-tft-34-346e2lae-00-219-wqhd-va-100hz-hdmi-dp-usb-c-mm-height-black
QUBE;24.5;4199;3999;WG00299634;Монітор QUBE B25F100-IPS 24.5 FHD IPS 100hz, HDMI, VGA, DP, speaker, HDMI cable;https://nimpha.ua/299515-monitor-245-qube-b25f100-ips-fhd-ips-100hz-hdmi-vga-dp-speaker-hdmi-cable-b25f100-ips
Philips;27;8826;8805;WG00303845;Монiтор PHILIPS 27 27E1N1600AE/00;https://nimpha.ua/303801-monitor-philips-27-27e1n1600ae-00
iiyama;31.5;12095;12095;WG00304075;Монітор iiyama 31,5 ProLite (XB3270QSU-B1);https://nimpha.ua/303982-monitor-iiyama-315-prolite-xb3270qsu-b1
AOC;27;10110;10110;WG00311300;Монітор 27 AOC U27B3A, IPS, 4K UHD, HDMIx2, DP, колонки, чорний;https://nimpha.ua/311166-monitor-27-aoc-u27b3a-ips-4k-uhd-hdmix2-dp-kolonki-chorniy
AOC;27;6908;6908;WG00311273;Монітор 27 AOC 27G4XE, IPS, 180Гц, 1мс, HDMIx2, DP, колонки, чорний;https://nimpha.ua/311782-monitor-27-aoc-27g4xe-ips-180gts-1ms-hdmix2-dp-kolonki-chorniy
Lenovo;24.5;7225;7225;WG00312884;Монітор Lenovo P25i-30 24,5IPS, 1920х1080, 100 Гц, 4 мс, 1xVGA/1xHDMI 2.1/1xDP 1.4/1xDP Out/4xUSB;https://nimpha.ua/312987-monitor-lenovo-p25i-30-245ips-1920kh1080-100-gts-4-ms-1xvga-1xhdmi-21-1xdp-14-1xdp-out-4xusb
EIZO;23.8;27239;25890;WG00312870;Монітор EIZO EV2490-BK 23.8 16:9 IPS, 1920х1080, 1xHDMI 1.4/1 хDP 1.3/1xUSB Type C/3xUSB 3.1/LAN, HAS;https://nimpha.ua/313027-monitor-eizo-ev2490-bk-238-ips-1920kh1080-1xhdmi-14-1-khdp-13-1xusb-type-c-do-70-vt-3xusb-31-lan-has
Acer;31.5;23620;23619;WG00317160;Монітор ігровий Acer Predator 31.5 IPS 4K,3840*2160,16 0 Гц;https://nimpha.ua/317268-monitor-315-acer-predator-xb323qkv3bmiiphxips160hz1mshdmidisplayportkolonki
GIGABYTE;31.5;51168;50558;WG00328911;Монітор GIGABYTE 32 OLED (AORUS FO32U2 EK);https://nimpha.ua/329054-monitor-gigabyte-32-oled-aorus-fo32u2-ek
iiyama;27;8033;8003;WG00329230;Монітор iiyama 27 IPS РК, 2560х1440, 100Гц, 16:9, 1 мс (MPRT), Adaptive Sync, 1xHDMI 2.0, 1xDP 1.2, SP 2х2 Вт (XUB2793QS-B6);https://nimpha.ua/329365-monitor-iiyama-27-ips-rk-2560kh1440-100gts-169-1-ms-mprt-adaptive-sync-1xhdmi-20-1xdp-12-sp-2kh2-vt-xub2793qs-b6
GIGABYTE;27;36999;35636;WG00329252;Монітор ігровий GIGABYTE 27 OLED, 2560x1440 QHD, 360Hz, 2xHDMI 2.1, 1xDP 1.4, KVM, 2x5W (AORUS FO27Q3);https://nimpha.ua/329399-monitor-igroviy-gigabyte-27-oled-2560x1440-qhd-360hz-2xhdmi-21-1xdp-14-kvm-2x5w-aorus-fo27q3
Acer;27;6099;5854;WG00329500;Монітор ігровий Acer Nitro 27 IPS, 1920x1080, 180Гц (UM.HQ1EE.303);https://nimpha.ua/329639-monitor-igroviy-acer-nitro-27-ips-1920x1080-180gts-umhq1ee303
Philips;26.5;27506;27371;WG00330684;Монітор Philips 27M2N8500 27 QD-OLED, QHD, 360Hz, 0.3ms, 2xHDMI, DP, USB-hub, HAS, Pivot, колонки, білий (27M2N8500/00);https://nimpha.ua/331079-monitor-philips%C2%A027m2n8500-27-qd-oled%C2%A0qhd-360hz%C2%A003ms%C2%A02xhdmi-dp-usb-hub%C2%A0has-pivot%C2%A0kolonki%C2%A0biliy-27m2n8500-00
GIGABYTE;31.5;11700;11675;WG00332643;Монітор ігровий Gigabyte GS32Q Gaming Monitor 31.5 SS IPS QHD, 2560x1440, 170Hz, 1ms, 2xHDMI, 1xDP 1.4;https://nimpha.ua/333269-monitor-igroviy-gigabyte-gs32q-gaming-monitor-315-ss-ips-qhd-2560x1440-170hz-1ms-2xhdmi-1xdp-14
